Time Vibration Velocity Vibration Velocity
s mm/s mm/s
 Sleeper center (Location: V2) Ballast center (Location: V4)
0.368749999999999 -2.15786109549075 -0.652126435403152
0.369531249999994 -1.81270688747305 -1.10175999968273
0.370312499999997 -1.36450485001833 -1.51097303483931
0.37109375 -0.860621852028552 -1.8277226451174
0.371874999999996 -0.390389509412313 -2.01825087529307
0.372656249999999 -0.039053950194544 -2.06385790711018
0.373437499999994 0.16115801919125 -1.94472836929335
0.374218749999997 0.216245836117998 -1.64782903686102
0.375 0.136576931592886 -1.19324903139929
0.375781249999996 -0.0583017678923065 -0.633718184647368
0.376562499999999 -0.306473774787225 -0.0272042523720097
0.377343749999994 -0.537579821594992 0.567890105401302
0.378124999999997 -0.782893713073183 1.03261398519614
0.37890625 -1.07779983274619 1.24229552827755
0.379687499999996 -1.3579205632881 1.18441534081159
0.380468749999999 -1.55618874417808 0.917261860797271
0.381249999999994 -1.64026639256251 0.510107471510643
0.382031249999997 -1.60373904355264 0.0306494501773171
0.3828125 -1.46172269147846 -0.45984921445408
0.383593749999996 -1.24803329624664 -0.907603519332959
0.384374999999999 -1.01459339296958 -1.279252493396
0.385156249999994 -0.812907462789855 -1.56196857536268
0.385937499999997 -0.689381434366332 -1.7624379556513
0.38671875 -0.697670194098172 -1.91282202212291
0.387499999999996 -0.876182781276384 -2.05138153460314
0.388281249999999 -1.2099124867569 -2.18575060791159
0.389062499999994 -1.66611830708203 -2.30989778687682
0.389843749999997 -2.2017035267858 -2.41804118445337
0.390625 -2.75605525115512 -2.49464771720812
0.391406249999996 -3.29373163694186 -2.54154839101079
0.392187499999999 -3.80796471294406 -2.58881203741659
0.392968749999994 -4.27753225190639 -2.66361458844265
0.393749999999997 -4.646253276442 -2.76033925393374
0.39453125 -4.86097468884666 -2.85736275180713
0.395312499999996 -4.89628193352591 -2.94035889116981
0.396093749999999 -4.74314384207331 -2.99846904640035
0.396874999999994 -4.38211367806602 -3.00330431838663
0.397656249999997 -3.86195644054827 -2.94574403090999
0.3984375 -3.33798553025543 -2.89326147298203
0.399218749999996 -2.89790980522592 -2.89568003907374
0.399999999999999 -2.53976021614281 -2.92847206552975
0.400781249999994 -2.26653376861546 -2.95851190844185
0.401562499999997 -2.08406858760875 -2.9608876665347
0.40234375 -1.99257391440439 -2.91363869203149
0.403124999999996 -1.97681576545442 -2.79715714063902
0.403906249999999 -2.01278891942283 -2.60132577171119
0.404687499999994 -2.0725995586345 -2.33243696912575
0.405468749999997 -2.12314799491919 -2.00812779416907
0.40625 -2.141981349276 -1.65899891200462
0.407031249999996 -2.12962225406748 -1.33222223452503
0.407812499999999 -2.07176263932218 -1.06145491589917
0.408593749999994 -1.93464345206776 -0.843407015559177
0.409374999999997 -1.71261237500405 -0.666669187544598
0.41015625 -1.41192097762257 -0.514182377433577
0.410937499999996 -1.05560025145309 -0.369274176200504
0.411718749999999 -0.706618938441297 -0.24483643137368
0.412499999999994 -0.435822924788484 -0.172764299305204
0.413281249999997 -0.27345323421141 -0.164914209533714
0.4140625 -0.212321065269499 -0.201775829501604
0.414843749999996 -0.243792208300058 -0.258562306379641
0.415624999999999 -0.361180122151312 -0.318608781335885
0.416406249999994 -0.528472421518856 -0.363893990115657
0.417187499999997 -0.682248143526199 -0.363851525780495
0.41796875 -0.846844283652495 -0.339897366892646
0.418749999999996 -1.08811357748235 -0.370754701412705
0.419531249999999 -1.36642683286199 -0.475215952350298
0.420312499999994 -1.61072010583255 -0.621157042306741
0.421093749999997 -1.78708794354238 -0.790192089350717
0.421875 -1.88790343351087 -0.974499824467791
0.422656249999996 -1.9237433162434 -1.16455497048081
0.423437499999999 -1.91112657420327 -1.34366804123902
0.424218749999994 -1.87416264092259 -1.49929245234658
0.424999999999997 -1.83580168955809 -1.62589391719033
0.42578125 -1.81516218599259 -1.7199235534319
0.426562499999996 -1.84070166589032 -1.78269907910862
0.427343749999999 -1.93601765310511 -1.82079826013258
0.428124999999994 -2.0729736235709 -1.82691169257732
0.428906249999997 -2.20341137920224 -1.79088044797419
0.4296875 -2.2932649093735 -1.71908198415009
0.430468749999996 -2.31067257942364 -1.61588523691237
0.431249999999999 -2.25773009413734 -1.49147391508989
0.432031249999994 -2.17532388824823 -1.37747096307989
