Time Vibration Velocity Vibration Velocity
s mm/s mm/s
0.0796875000000057 -0.0416849650552059 0.0147041767785549
0.0804687500000085 -0.0300136645092059 0.0236538741640847
0.0812500000000114 -0.0274780081762612 0.0262330654050521
0.08203125 -0.0313906918013242 0.024463913224688
0.0828125000000028 -0.0387687719709176 0.0206416512480498
0.0835937500000057 -0.047243410371002 0.0163444111211518
0.0843750000000085 -0.0553655900199066 0.0123202489314164
0.0851562500000114 -0.0624905651645845 0.00875833976240176
0.0859375 -0.0688728894646964 0.00537818339238877
0.0867187500000028 -0.0752673959526862 0.00165966721639263
0.0875000000000057 -0.0824826371702892 -0.00287929851067357
0.0882812500000085 -0.0912762425299728 -0.00868479980809479
0.0890625000000114 -0.101563573947086 -0.0158558124377478
0.08984375 -0.111094644627294 -0.0232172786469521
0.0906250000000028 -0.116511200456292 -0.0285996909442148
0.0914062500000057 -0.115010076085543 -0.0299683680151375
0.0921875000000085 -0.104998125308968 -0.025835568320657
0.0929687500000114 -0.0872412337815226 -0.0160296869304849
0.09375 -0.064757723875945 -0.00209927059414978
0.0945312500000028 -0.0409705214582156 0.0135693941262984
0.0953125000000057 -0.0176447842681354 0.0293144164365834
0.0960937500000085 0.00505904507780991 0.0446995434419783
0.0968750000000114 0.027345689204024 0.0598268527114864
0.09765625 0.0494222232794796 0.0749413483413998
0.0984375000000028 0.0716408573029682 0.0905000556918617
0.0992187500000057 0.0924899626816843 0.106112673325355
0.100000000000009 0.106871611546318 0.118630816297615
0.100781250000011 0.111260068068254 0.1248177093368
0.1015625 0.10707623673377 0.124904631809088
0.102343750000003 0.0975896397502536 0.120977849540445
0.103125000000006 0.0858322395263854 0.114916418311842
0.103906250000009 0.0739366560242791 0.1079379692607
0.104687500000011 0.0630774360044625 0.100699394199243
0.10546875 0.0535141705261006 0.0934793879394074
0.106250000000003 0.0446797586545168 0.0861746520758406
0.107031250000006 0.0357372662310902 0.0785384957653535
0.107812500000009 0.0258229130987009 0.0702962394148937
0.108593750000011 0.0141919531660116 0.0611347477794303
0.109375 0.00146977050940158 0.0513263340311044
0.110156250000003 -0.00966012437930535 0.0424273317662668
0.110937500000006 -0.016172106770684 0.0364137533951413
0.111718750000009 -0.0157554623183437 0.034860136711503
0.112500000000011 -0.00761244980409011 0.0385641037454652
0.11328125 0.00662600460101283 0.0468129367418448
0.114062500000003 0.0237715390795724 0.0575574067115528
0.114843750000006 0.041254058326261 0.0687452142410179
0.115625000000009 0.0585304809963726 0.0796415023135378
0.116406250000011 0.0762103722526398 0.0906025996242636
0.1171875 0.0950014111845224 0.102259667914176
0.117968750000003 0.115629723588624 0.115269965112115
0.118750000000006 0.138400678084146 0.130198214702406
0.119531250000009 0.160289226593284 0.14569762400128
0.120312500000011 0.175716570827964 0.157908180289156
0.12109375 0.18271778418927 0.164644153142305
0.121875000000003 0.183322176989949 0.167034965275513
0.122656250000006 0.180240315016861 0.16704896987264
0.123437500000009 0.175659429834342 0.166215552455241
0.124218750000011 0.170842110585181 0.165422690281587
0.125 0.166320608188024 0.16508509321948
0.125781250000003 0.161900725636683 0.165155142130371
0.126562500000006 0.156952308982177 0.165170631909096
0.127343750000009 0.150852387530544 0.164545670066843
0.128125000000011 0.142991007756825 0.16265004902278
0.12890625 0.133181521238508 0.158982816387239
0.129687500000003 0.123099899798441 0.154054533733674
0.130468750000006 0.115909701866184 0.149544553351091
0.131250000000009 0.11443280095054 0.1472009949787
0.132031250000011 0.120486490642114 0.148381246878794
0.1328125 0.133830727355828 0.153474396654935
0.133593750000003 0.151857183139949 0.161334870722795
0.134375000000006 0.17112960637841 0.169919779875194
0.135156250000009 0.189594814101793 0.177808231867303
0.135937500000011 0.207115098652346 0.184996932735461
0.13671875 0.224251256563154 0.192208291938225
0.137500000000003 0.241608393365323 0.200210258747763
0.138281250000006 0.259954588714265 0.209762290019908
0.139062500000009 0.27880729883191 0.22103617460532
0.139843750000011 0.293769001112507 0.231529403769538
0.140625 0.30025347966747 0.237519749414645
0.141406250000003 0.298466300363153 0.238330016907802
0.142187500000006 0.291268893794311 0.235762972452418
0.142968750000009 0.281564362824181 0.231671379910885
0.143750000000011 0.27153327572613 0.227256812622724
0.14453125 0.262456368689313 0.223054163834779
0.145312500000003 0.254825365638432 0.219147790379357
0.146093750000006 0.248285939099453 0.215195496683839
0.146875000000009 0.242052327871418 0.210685440811871
0.147656250000011 0.235183911665626 0.205165397065989
0.1484375 0.226638947008629 0.198206393200492
0.149218750000003 0.216308353176429 0.189784776545989
0.150000000000006 0.206249188497154 0.18112240221244
0.150781250000009 0.199379272677402 0.174180758149274
0.151562500000011 0.198102922734861 0.170715665128536
0.15234375 0.203660275774924 0.171968050077212
0.153125000000003 0.215009674282728 0.177854503593537
0.153906250000006 0.229276134905004 0.186750014212875
0.154687500000009 0.243777438101614 0.196566523518805
0.155468750000011 0.257787967001973 0.206227858208448
0.15625 0.272007463046215 0.215823049341289
0.157031250000003 0.287260469874922 0.225810019831656
0.157812500000006 0.304198829098972 0.236675187551614
0.158593750000009 0.323271376802311 0.248980110187913
0.159375000000011 0.342288219008131 0.262005873908534
0.16015625 0.355582900047516 0.272242212489407
0.160937500000003 0.359867177125279 0.276777506445112
0.161718750000006 0.356512321704027 0.276188081882238
0.162500000000009 0.348300127505927 0.272458819942061
0.163281250000011 0.337838103284694 0.267248427940796
0.1640625 0.327039549737969 0.261565036531246
0.164843750000003 0.317133169598188 0.255907548017875
0.165625000000006 0.308608528321859 0.25041814495751
0.166406250000009 0.301313050260131 0.244938644152237
0.167187500000011 0.294948949116029 0.239294848948652
0.16796875 0.289204320676916 0.233360223468891
0.168750000000003 0.283963522673126 0.227058434208559
0.169531250000006 0.280645746165793 0.221087746320811
0.170312500000009 0.282442483110573 0.217441901238389
0.171093750000011 0.292440645781943 0.21842340421124
0.171875 0.312776609614413 0.225960812231162
0.172656250000003 0.343762437551501 0.241073406200209
0.173437500000006 0.383184597846442 0.263042321569993
0.174218750000009 0.427447374740189 0.28968487648315
0.175000000000011 0.473736241353051 0.318733526364449
0.17578125 0.52104520431313 0.348956711376234
0.176562500000003 0.569126792926814 0.379760130327764
0.177343750000006 0.617663762004114 0.410481905464848
0.178125000000009 0.666429447639768 0.440356280576238
0.178906250000011 0.714606041946646 0.468434466200063
0.1796875 0.757849673069467 0.491744348651419
0.180468750000003 0.790257363331336 0.505577140155898
0.181250000000006 0.810308339679883 0.507912198558004
0.182031250000009 0.820187989849751 0.500071762888155
0.182812500000011 0.822798453308628 0.484112888703995
0.18359375 0.820858990772826 0.461755280780792
0.184375000000003 0.81652263463631 0.434262012927042
0.185156250000006 0.811389375067139 0.402887366137704
0.185937500000009 0.806350954007237 0.368891197512273
0.186718750000011 0.801897392382642 0.333354828289249
0.1875 0.798498946190846 0.297442652414318
0.188281250000003 0.796570454713329 0.262400995693887
0.189062500000006 0.797003545520781 0.229574052889556
0.189843750000009 0.802482504362032 0.201284628254272
0.190625000000011 0.816593625684302 0.180492804852716
0.19140625 0.84203256779568 0.169315167621512
0.192187500000003 0.879902617778869 0.168572988445621
0.192968750000006 0.92845957009442 0.176970941679163
0.193750000000009 0.983015182720286 0.19055779564863
0.194531250000011 1.03777541633821 0.20377433562893
0.1953125 1.08817820785914 0.211158250260624
0.196093750000003 1.13127817737124 0.208154485098267
0.196875000000006 1.16463364415939 0.190873049541041
0.197656250000009 1.18591169659882 0.1560690167517
0.198437500000011 1.19314782368219 0.101734590765821
0.19921875 1.18325221444877 0.0265956859737068
0.200000000000003 1.15033270702736 -0.0718722105846247
0.200781250000006 1.09074046661368 -0.195039072286288
0.201562500000009 1.00723721845606 -0.33912440560297
0.202343750000011 0.906067083395889 -0.496532498622806
0.203125 0.794350161488416 -0.658172483321944
0.203906250000003 0.678977551480972 -0.814638407026385
0.204687500000006 0.565965791342836 -0.957237814974252
0.205468750000009 0.460005034605472 -1.07881536499451
0.206250000000011 0.364089005691468 -1.17487179439777
0.20703125 0.279657236969744 -1.24418197584591
0.207812500000003 0.206657037889846 -1.28880408279704
0.208593750000006 0.143602275699385 -1.31382762166668
0.209375000000009 0.0888400650215757 -1.32604348244388
0.210156250000011 0.0418206910330927 -1.33201244277179
0.2109375 0.00194336888204733 -1.33789592945546
0.211718750000003 -0.0321201218320907 -1.34952137670789
0.212500000000006 -0.0626650060588702 -1.37195069812872
0.213281250000009 -0.0937270879712531 -1.4098266224461
0.214062500000011 -0.130269336398322 -1.46687723141594
0.21484375 -0.176103500146611 -1.54419144052514
0.215625000000003 -0.232540917371919 -1.63882391913591
0.216406250000006 -0.299232216210132 -1.74421737765114
0.217187500000009 -0.375297972030457 -1.85186989314357
0.217968750000011 -0.459421569841567 -1.9531712902187
0.21875 -0.549943027601282 -2.04092149281527
0.219531250000003 -0.647532343392048 -2.11187429877435
0.220312500000006 -0.755096758235309 -2.16813748443351
0.221093750000009 -0.871742742550863 -2.21294498358269
0.221875000000011 -0.991964583801385 -2.24761798714123
0.22265625 -1.10932364811609 -2.27303683583881
0.223437500000003 -1.21806099934609 -2.29016672201863
0.224218750000006 -1.31395312673636 -2.29951501732552
0.225000000000009 -1.39450016302026 -2.30076856270984
0.225781250000011 -1.45902317474628 -2.29258246697055
0.2265625 -1.50862927100881 -2.27256996306145
0.227343750000003 -1.54593206944582 -2.23770868957631
0.228125000000006 -1.5750949586975 -2.18521061115613
0.228906250000009 -1.60149389526582 -2.11357585048713
0.229687500000011 -1.62976152646835 -2.02258554061271
0.23046875 -1.66311770818079 -1.91324714853315
0.231250000000003 -1.70456877180063 -1.7890079563942
0.232031250000006 -1.75710574116509 -1.65577022571765
0.232812500000009 -1.82474331841525 -1.52142178383709
0.233593750000011 -1.91328666377849 -1.39564645563119
0.234375 -2.02886518582704 -1.28897579174161
0.235156250000003 -2.17570185096483 -1.21135097635817
0.235937500000006 -2.35530439760777 -1.17075841609159
0.236718750000009 -2.56747240213787 -1.17263404188616
0.237500000000011 -2.81136435645308 -1.21961446557883
0.23828125 -3.08554331491041 -1.311420748241
0.239062500000003 -3.38901914841274 -1.44598290647018
0.239843750000006 -3.72412036587007 -1.62299690877621
0.240625000000009 -4.09325176986646 -1.84438402019598
0.241406250000011 -4.49372793108574 -2.11050204721396
0.2421875 -4.9198609602478 -2.42018956444035
0.242968750000003 -5.3656698236537 -2.77292642182213
0.243750000000006 -5.82565665217136 -3.1689107439382
0.244531250000009 -6.29464334635612 -3.60778319617566
0.245312500000011 -6.76702068461759 -4.08670168634045
0.24609375 -7.23677362978286 -4.59860672140359
0.246875000000003 -7.69702069364911 -5.13042013717657
0.247656250000006 -8.139900452866 -5.66186101408325
0.248437500000009 -8.55704424764532 -6.16538077896758
0.249218750000011 -8.9389393828708 -6.6075382102421
0.25 -9.27434113169718 -6.95294889311813
0.250781250000003 -9.55221696147564 -7.17119337744138
0.251562500000006 -9.76425143238163 -7.24375650159306
0.252343750000009 -9.90688943023325 -7.16779401969945
0.253125000000011 -9.98287871885159 -6.95683171501003
0.25390625 -10.0007229713501 -6.63828213024175
0.254687500000003 -9.97192684935325 -6.2475874013895
0.255468750000006 -9.90757971669195 -5.82060980287157
0.256250000000009 -9.8176005616515 -5.38764929530402
0.257031250000011 -9.71093454267546 -4.97012607444345
0.2578125 -9.59482287366987 -4.57926215817878
0.258593750000003 -9.4740898033475 -4.21678511944379
0.259375000000006 -9.35236847248494 -3.87842589358888
0.260156250000009 -9.23334877674328 -3.55887960990113
0.260937500000011 -9.11618136391124 -3.25223793716766
0.26171875 -8.99328689447295 -2.95087599306175
0.262500000000003 -8.85474838382607 -2.64786732980305
0.263281250000006 -8.6913492894324 -2.33864083782078
0.264062500000009 -8.49611283591271 -2.0208181265977
0.264843750000011 -8.26542170075206 -1.69377712505505
0.265625 -7.99919286176321 -1.35840263105214
0.266406250000003 -7.70052392437399 -1.01711590647495
0.267187500000006 -7.3746048328132 -0.673730622191604
0.267968750000009 -7.02725106116624 -0.333217313311301
0.268750000000011 -6.66388658710616 -0.00125037137281502
0.26953125 -6.28768126221821 0.317169991886884
0.270312500000003 -5.89851822210275 0.619163614734315
0.271093750000006 -5.49475778183702 0.903618055446237
0.271875000000009 -5.0740880172689 1.17057564257065
0.272656250000011 -4.63459553302288 1.42045842519009
0.2734375 -4.1763452362303 1.65284389937473
0.274218750000003 -3.70073067356179 1.86664804151294
0.275000000000006 -3.20890023436726 2.06137051551075
0.275781250000009 -2.70108280878453 2.23803946431008
0.276562500000011 -2.17754371174611 2.398827237929
0.27734375 -1.63996322667931 2.54611058283388
0.278125000000003 -1.09136287094362 2.68225325264186
0.278906250000006 -0.535965620207598 2.80970713136752
0.279687500000009 0.0184549227265338 2.92913444410412
0.280468750000011 0.562890460696778 3.0389864782982
0.28125 1.09355237183613 3.13973847317366
0.282031250000003 1.61178517409306 3.23511096152884
0.282812500000006 2.12115944229497 3.32969824020749
0.283593750000009 2.625695928639 3.42793653157505
0.284375000000011 3.12905240968296 3.53374472657857
0.28515625 3.6342791286927 3.65052642407015
0.285937500000003 4.1426128240513 3.7810560795585
0.286718750000006 4.65336341487408 3.92718252146726
0.287500000000009 5.1640700919149 4.08945789906485
0.288281250000011 5.67086120591085 4.26645557490576
0.2890625 6.16929753450842 4.45456690083321
0.289843750000003 6.65475263586708 4.64925967993632
0.290625000000006 7.12205763460553 4.84591721796485
0.291406250000009 7.56455117594095 5.03914756866501
0.292187500000011 7.9742934643998 5.22246590673599
0.29296875 8.34297474512821 5.38777232900338
0.293750000000003 8.66244767855846 5.52518108047713
0.294531250000006 8.92679277572906 5.6247549368072
0.295312500000009 9.1353082917314 5.67911994059848
0.296093750000011 9.29227587192116 5.68498027989144
0.296875 9.40554347917987 5.6431370668341
0.297656250000003 9.48524466456664 5.55793969978425
0.298437500000006 9.54194092544885 5.43695635832004
0.299218750000009 9.5843051593725 5.29001512834359
0.300000000000011 9.61575061460024 5.1262965604668
0.30078125 9.63762900333012 4.95500694485759
0.301562500000003 9.65425067101775 4.78831562110337
0.302343750000006 9.67006762617409 4.63868134635857
0.303125000000009 9.68703305925511 4.51498272328478
0.303906250000011 9.70476286690992 4.42134840798475
0.3046875 9.72055568818066 4.35697180325596
0.305468750000003 9.73041614919029 4.31673320328535
0.306250000000006 9.73027972038697 4.29241695922959
0.307031250000009 9.71633525419843 4.27424082771502
0.307812500000011 9.68557028069698 4.25246736293002
0.30859375 9.63590460290635 4.21868257489206
0.309375000000003 9.56656327333803 4.16675484536046
0.310156250000006 9.47947801952041 4.09395763738755
0.310937500000009 9.37785405335391 4.00094359012953
0.311718750000011 9.2644369478478 3.8912914456119
0.3125 9.14112783787994 3.77129613592615
0.313281250000003 9.00754696161662 3.6484669021103
0.314062500000006 8.86148021991946 3.52984338667605
0.314843750000009 8.70156415623573 3.42153715134312
0.315625000000011 8.52871288558823 3.32896949582952
0.31640625 8.34546446353931 3.25613021129422
0.317187500000003 8.15469617642596 3.20431332498426
0.317968750000006 7.95866397856052 3.17150492181445
0.318750000000009 7.75901186874948 3.15247840965184
0.319531250000011 7.55430966724028 3.13796812992522
0.3203125 7.33921200408316 3.11445455995194
0.321093750000003 7.11026539894026 3.06918139539115
0.321875000000006 6.86707584517912 2.99399587648362
0.322656250000009 6.60878954547409 2.88401662872746
0.323437500000011 6.3331774010296 2.73666845231189
0.32421875 6.03671901431059 2.5514901394751
0.325000000000003 5.71557509292582 2.32960776734938
0.325781250000006 5.36623150964804 2.07280544037418
0.326562500000009 4.98597239329062 1.78266337530175
0.327343750000011 4.57383672632614 1.46058955143777
0.328125 4.13101158145135 1.10838978925499
0.328906250000003 3.66127295943764 0.729109847155323
0.329687500000006 3.17216974331829 0.328590389504672
0.330468750000009 2.67456435843779 -0.0836565474276273
0.331250000000011 2.18008020315498 -0.495654640909219
0.33203125 1.69896098432618 -0.894103340033404
0.332812500000003 1.23736289562012 -1.2655529536187
0.333593750000006 0.795130148236493 -1.59811874242065
0.334375000000009 0.366493948719003 -1.88241149221427
0.335156250000011 -0.0562850131093578 -2.11154038690032
0.3359375 -0.479598320894351 -2.2812927313259
0.336718750000003 -0.907432997449904 -2.39087758154209
0.337500000000006 -1.3408442272862 -2.44292467575098
0.338281250000009 -1.77767100549846 -2.44310878816144
0.339062500000011 -2.21341909357272 -2.40026310216166
0.33984375 -2.6445413894359 -2.32803111214814
0.340625000000003 -3.06728781740944 -2.24381396115205
0.341406250000006 -3.47362292049818 -2.16272021050052
0.342187500000009 -3.85428684530074 -2.09444708016279
0.342968750000011 -4.20274718956728 -2.04331247821286
0.34375 -4.51585093555208 -2.00766974179076
0.344531250000003 -4.79323352940404 -1.9799491943677
0.345312500000006 -5.03558552081463 -1.94786113378452
0.346093750000009 -5.24374410767886 -1.89689455747847
0.346875000000011 -5.41785210353711 -1.81340559470065
0.34765625 -5.55667681530834 -1.68765501921909
0.348437500000003 -5.65813994620836 -1.51600090219911
0.349218750000006 -5.71904677774139 -1.3009796498391
0.350000000000009 -5.73452920829412 -1.04919559472552
0.350781250000011 -5.70009829026083 -0.769335342519531
0.3515625 -5.61350953990621 -0.470968663809634
0.352343750000003 -5.47570582059866 -0.163346791535129
0.353125000000006 -5.29178707959033 0.144987582611973
0.353906250000009 -5.07001355852453 0.446483635260405
0.354687500000011 -4.8196359493326 0.735349526459439
0.35546875 -4.5481828455309 1.00853900457671
0.356250000000003 -4.26065993955041 1.26549445821149
0.357031250000006 -3.96044858244537 1.50664613326106
0.357812500000009 -3.64899131233955 1.73269518935555
0.358593750000011 -3.32545787852896 1.94463049643877
0.359375 -2.98923433564666 2.14255133432209
0.360156250000003 -2.64223583700795 2.32377178057317
0.360937500000006 -2.28503846985046 2.48550904141721
0.361718750000009 -1.9143415388009 2.62872635103714
0.362500000000011 -1.52610783670678 2.75712493964103
0.36328125 -1.11822753276437 2.87527494570419
0.364062500000003 -0.691309353088797 2.98784128860137
0.364843750000006 -0.248193784165063 3.09926490558515
0.365625000000009 0.206408352034491 3.21344658764243
0.366406250000011 0.667029665135114 3.33328117863484
0.3671875 1.12886083217373 3.46054008752861
0.367968750000003 1.58832751990817 3.59567575633323
0.368750000000006 2.04388856614167 3.73784810141924
0.369531250000009 2.49690010595984 3.88589428363125
0.370312500000011 2.95173196281424 4.03952129563665
0.37109375 3.41333980163722 4.19901951426279
0.371875000000003 3.88482156700001 4.36500393346492
0.372656250000006 4.36672013368105 4.53832763465196
0.373437500000009 4.85594251192951 4.71889042319276
0.374218750000011 5.34549797057117 4.90515058731414
0.375 5.8267720284865 5.09492135939543
0.375781250000003 6.29107232478152 5.28572770405635
0.376562500000006 6.72961797873264 5.47372205972764
0.377343750000009 7.13437204835052 5.65287228616902
0.378125000000011 7.49864922655149 5.81545739602625
0.37890625 7.81780258500704 5.95339534437091
0.379687500000003 8.08731399829363 6.05810048654401
0.380468750000006 8.30294901270107 6.12088119018643
0.381250000000009 8.46707880658287 6.13777837547294
0.382031250000011 8.58857825145484 6.11168070523153
0.3828125 8.67800878075251 6.04976064242714
0.383593750000003 8.74582727470764 5.96187738855568
0.384375000000006 8.80079394331682 5.85953439565163
0.385156250000009 8.84944640668235 5.75469407289593
0.385937500000011 8.8963083836834 5.65855757228558
0.38671875 8.94345951802975 5.58030127658842
0.387500000000003 8.99095065909221 5.52615814663542
0.388281250000006 9.03734577734295 5.4987801245401
0.389062500000009 9.08015101459899 5.49685490458011
0.389843750000011 9.11815172076273 5.51587518821061
0.390625 9.15178009229497 5.54916910027189
0.391406250000003 9.18132355012635 5.58815171385303
0.392187500000006 9.20677207347736 5.6233622218625
0.392968750000009 9.2266187825392 5.64542567579907
0.393750000000011 9.23724502531713 5.64564842038138
0.39453125 9.23468009920506 5.61749229788915
0.395312500000003 9.21633971155948 5.55865887198626
0.396093750000006 9.18141785240317 5.47191882191875
0.396875000000009 9.1298457838987 5.36376586909227
0.397656250000011 9.06141497708944 5.24252331526169
0.3984375 8.97641100766931 5.11678445745911
0.399218750000003 8.87496102864144 4.99343347723992
0.400000000000006 8.754741139027 4.87446692914964
0.400781250000009 8.61501520095491 4.75778256678589
0.401562500000011 8.4614510219007 4.64180618655258
0.40234375 8.30347361076082 4.52608598665413
0.403125000000003 8.15086274649754 4.41000039706333
0.403906250000006 8.01161935922257 4.29286716098965
0.404687500000009 7.89089896634735 4.17442052139855
0.405468750000011 7.79087846029267 4.05541982330746
0.40625 7.71049201758154 3.93766784947395
0.407031250000003 7.64627415795835 3.82355752568607
0.407812500000006 7.59324771279357 3.71523048365263
0.408593750000009 7.54552574561055 3.61359194401496
0.409375000000011 7.49826593451678 3.51831455183897
0.41015625 7.44957727904902 3.42917476652762
0.410937500000003 7.39967984094063 3.34655560935399
0.411718750000006 7.3497710314589 3.27128320475377
0.412500000000009 7.30101567338888 3.20471846678176
0.413281250000011 7.25304345223782 3.14797594594125
0.4140625 7.20398778576857 3.10129481948252
0.414843750000003 7.15191959344724 3.0644670466225
0.415625000000006 7.09633220402271 3.03777143646136
0.416406250000009 7.03729245156448 3.02181141519429
0.417187500000011 6.9736822103922 3.01653548875605
0.41796875 6.90273820741787 3.02088268199464
0.418750000000003 6.82025123680006 3.03292324915125
0.419531250000006 6.71886684673642 3.04871773455833
0.420312500000009 6.58791200554666 3.0609214616951
0.421093750000011 6.41979726613707 3.06218415268003
0.421875 6.21301896616853 3.04837541940577
0.422656250000003 5.96943596283853 3.01691333542313
0.423437500000006 5.69288019447901 2.96540197365136
0.424218750000009 5.38846683010157 2.89171939818715
0.425000000000011 5.06246123592269 2.79443169142011
0.42578125 4.72185795118811 2.67308673184325
0.426562500000003 4.37374418872559 2.52820773027022
0.427343750000006 4.02528123478348 2.36143916620265
0.428125000000009 3.68318039808157 2.17559755317895
0.428906250000011 3.35339502287493 1.9745858572259
0.4296875 3.04237085393795 1.76389838785783
0.430468750000003 2.75718169858706 1.55106091418042
0.431250000000006 2.50378390070555 1.34452654565365
0.432031250000009 2.28626208177453 1.15264320564769
0.432812500000011 2.10575025756259 0.98263255402644
0.43359375 1.9597556537163 0.839017774704048
0.434375000000003 1.84332939626945 0.723093585192622
0.435156250000006 1.75133417935513 0.63387642927196
0.435937500000009 1.67994104952621 0.569197783708603
0.436718750000011 1.62582293505956 0.52554780542263
0.4375 1.58546253475539 0.497994824788511
0.438281250000003 1.55542580182048 0.480969108849468
